gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,paperlessbilling,charges.monthly,charges.total,contas_diarias,internetservice_Fiber optic,internetservice_No,contract_One year,contract_Two year,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check,churn_real,churn_predito,prob_churn
1,0,0,0,12,1,1,0,0,0,0,1,1,0,94.55,1173.55,3.1516666666666664,1,0,0,0,0,1,0,0,0,0.26
0,1,0,0,45,1,0,1,1,0,1,0,0,1,85.7,3778.1,2.856666666666667,1,0,0,0,0,0,0,0,0,0.345
0,0,0,1,5,1,0,0,0,0,0,0,0,0,46.0,221.7,1.5333333333333334,0,0,0,0,0,0,1,1,0,0.18
1,0,0,0,43,1,1,0,0,0,0,0,0,0,26.45,1110.05,0.8816666666666666,0,1,0,1,0,0,0,0,0,0.02
0,0,1,1,10,1,0,0,1,1,0,0,1,1,65.9,660.05,2.1966666666666668,0,0,1,0,0,0,1,0,0,0.135
0,1,1,1,22,1,1,0,0,0,0,1,0,0,85.35,1961.6,2.845,1,0,0,0,0,0,0,0,0,0.49
1,1,0,0,19,1,0,0,0,1,0,1,1,1,95.9,1777.9,3.1966666666666668,1,0,0,0,1,0,0,1,1,0.63
0,0,1,1,70,1,1,1,0,0,1,1,1,1,80.6,5460.2,2.6866666666666665,0,0,0,1,0,0,0,0,0,0.04
1,1,1,1,71,1,0,1,1,1,0,0,0,1,86.7,6179.35,2.89,1,0,1,0,0,0,0,0,0,0.145
0,0,0,0,6,1,0,1,1,0,0,0,0,0,55.15,322.9,1.8383333333333332,0,0,0,0,0,0,1,0,0,0.4
0,0,0,0,1,1,1,0,0,0,0,0,0,1,50.1,50.1,1.6700000000000002,0,0,0,0,0,0,1,0,1,0.97
0,0,1,1,3,0,0,1,0,0,0,0,0,0,29.7,91.7,0.99,0,0,0,0,1,0,0,1,0,0.26
1,0,1,0,71,1,1,1,1,1,1,1,1,1,116.25,8564.75,3.875,1,0,0,1,0,1,0,0,0,0.04
0,0,0,0,46,1,0,0,0,1,1,0,0,0,54.35,2460.15,1.8116666666666668,0,0,0,1,1,0,0,1,0,0.03
1,0,1,1,39,1,1,0,0,0,0,0,0,0,25.2,987.95,0.84,0,1,0,1,0,0,1,0,0,0.0
0,0,1,1,18,1,1,0,0,0,0,0,0,0,25.1,428.45,0.8366666666666667,0,1,0,1,0,0,1,0,0,0.0
1,0,1,1,45,1,1,0,1,1,1,1,1,1,109.75,4900.65,3.658333333333333,1,0,0,1,0,0,0,0,0,0.25
0,0,1,1,71,1,0,0,0,0,0,0,0,0,19.9,1389.35,0.6633333333333333,0,1,0,1,0,0,0,0,0,0.0
0,1,0,0,72,1,1,1,1,1,1,1,1,1,117.35,8436.25,3.911666666666666,1,0,0,1,1,0,0,0,0,0.09
1,0,0,0,12,1,1,0,0,0,0,0,0,0,24.95,280.4,0.8316666666666667,0,1,1,0,1,0,0,0,0,0.06
1,0,0,0,44,0,0,0,1,1,0,1,1,1,53.95,2375.4,1.7983333333333331,0,0,1,0,0,0,1,1,0,0.12
1,0,0,0,1,1,0,0,0,0,0,0,0,1,19.75,19.75,0.6583333333333333,0,1,0,0,0,0,1,0,1,0.5840000000000001
1,0,0,0,1,1,1,0,1,0,0,0,0,0,54.3,54.3,1.81,0,0,0,0,0,1,0,0,0,0.45
0,0,1,1,16,1,0,0,0,0,0,0,0,0,19.7,301.55,0.6566666666666666,0,1,0,1,0,0,1,0,0,0.01
0,0,0,0,66,1,1,0,1,0,0,1,0,1,88.9,6000.1,2.9633333333333334,1,0,1,0,0,0,0,0,0,0.475
1,0,1,0,72,1,1,0,1,1,0,1,1,0,82.15,5784.3,2.7383333333333337,0,0,0,1,0,0,0,0,0,0.18
1,0,1,0,47,1,1,0,1,1,0,1,1,1,104.1,5135.15,3.47,1,0,0,0,0,1,0,0,0,0.23
0,0,1,1,18,1,0,0,0,1,1,0,0,1,54.4,957.1,1.8133333333333328,0,0,1,0,1,0,0,0,0,0.15
1,0,0,0,3,1,0,0,0,0,1,0,1,0,60.65,196.9,2.0216666666666665,0,0,0,0,0,0,1,0,0,0.17
1,1,0,0,19,1,1,1,0,0,0,1,0,1,90.6,1660.0,3.02,1,0,0,0,0,1,0,1,1,0.65
0,0,0,1,1,1,0,0,0,0,0,0,1,0,78.65,78.65,2.621666666666667,1,0,0,0,0,1,0,1,1,0.97
1,0,1,1,36,0,0,1,0,1,1,1,1,0,60.7,2234.55,2.023333333333333,0,0,1,0,1,0,0,0,0,0.05
0,0,1,1,24,1,1,1,0,1,0,1,1,0,78.6,1846.65,2.62,0,0,0,1,1,0,0,0,0,0.08
0,0,1,1,53,1,0,0,0,1,0,0,1,0,60.6,3297.0,2.02,0,0,1,0,1,0,0,0,0,0.09
0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.8,45.8,1.5266666666666666,0,0,0,0,0,1,0,1,1,0.98
1,0,1,0,42,1,0,0,0,0,0,0,0,0,20.25,835.5,0.675,0,1,0,1,0,1,0,0,0,0.0
1,0,1,1,53,1,0,0,0,0,0,0,0,1,19.4,1110.35,0.6466666666666666,0,1,0,1,0,0,1,0,0,0.05
1,0,0,1,8,1,0,0,0,0,0,0,0,0,19.45,159.2,0.6483333333333333,0,1,0,0,0,0,0,0,0,0.27
0,0,1,1,42,1,0,0,0,0,0,1,0,1,77.95,3384.0,2.5983333333333336,1,0,0,0,1,0,0,1,0,0.44
0,0,1,1,58,1,1,0,0,0,0,0,0,1,24.5,1497.9,0.8166666666666667,0,1,1,0,1,0,0,0,0,0.0
0,0,0,0,5,1,0,0,0,0,0,0,0,0,20.15,117.95,0.6716666666666666,0,1,0,0,0,0,1,0,0,0.17
0,0,0,0,6,1,1,0,0,0,0,1,1,1,93.55,536.4,3.118333333333333,1,0,0,0,0,0,0,0,1,0.98
1,1,1,0,66,1,1,0,1,1,1,1,1,1,107.35,7051.95,3.578333333333333,1,0,1,0,0,0,0,0,0,0.25
1,1,0,0,57,1,0,0,0,1,1,0,0,1,53.5,3035.8,1.7833333333333334,0,0,1,0,0,1,0,0,0,0.25
0,0,1,0,23,1,1,0,0,0,1,1,1,1,73.65,1642.75,2.455,0,0,0,0,1,0,0,0,0,0.2
0,0,1,1,28,1,0,1,0,0,0,0,1,1,82.85,2320.8,2.7616666666666663,1,0,1,0,0,0,0,0,0,0.25
0,1,0,0,30,1,1,0,1,1,0,1,1,1,104.1,3121.1,3.47,1,0,0,0,0,1,0,0,1,0.63
0,0,1,0,63,1,0,1,0,1,0,0,0,1,81.15,5224.5,2.705,1,0,1,0,1,0,0,0,0,0.08
1,0,1,1,38,1,1,0,0,0,0,0,0,0,25.05,963.95,0.8350000000000001,0,1,0,1,1,0,0,0,0,0.01
1,1,0,0,18,1,1,0,1,0,0,0,0,1,80.55,1411.65,2.685,1,0,0,0,1,0,0,0,1,0.57
0,0,0,0,5,1,1,0,0,0,0,1,1,1,93.9,486.85,3.1300000000000003,1,0,0,0,0,0,1,1,1,0.82
0,0,1,1,67,1,1,1,0,0,0,1,1,1,75.5,5229.45,2.5166666666666666,0,0,0,1,0,1,0,0,0,0.34
0,0,0,0,28,1,0,1,1,0,0,0,0,0,56.05,1522.65,1.8683333333333327,0,0,0,0,0,1,0,0,0,0.34
1,1,1,0,50,1,1,1,0,1,0,1,1,1,105.05,5163.3,3.5016666666666665,1,0,0,1,1,0,0,0,0,0.24
1,1,0,0,56,1,1,0,0,1,0,1,1,1,101.05,5594.0,3.368333333333333,1,0,0,0,0,1,0,0,1,0.95
1,0,0,1,37,1,0,1,1,0,1,0,0,0,61.45,2302.35,2.0483333333333333,0,0,0,1,1,0,0,0,0,0.06
1,0,1,0,63,1,0,1,1,0,1,1,0,0,70.8,4448.8,2.36,0,0,1,0,1,0,0,0,0,0.03
0,0,0,0,7,1,0,0,0,0,0,1,1,1,66.85,458.1,2.228333333333333,0,0,0,0,0,1,0,0,1,0.66
1,0,0,0,64,1,1,1,0,1,1,0,1,0,99.25,6549.45,3.308333333333333,1,0,0,1,1,0,0,0,0,0.17
0,0,1,0,64,1,0,1,0,1,0,1,1,1,99.0,6375.8,3.3,1,0,0,1,0,0,0,0,0,0.15
0,0,1,0,51,1,0,0,0,0,0,0,0,0,69.15,3649.6,2.305,1,0,0,0,0,0,1,0,0,0.3775
1,0,1,0,72,1,1,0,1,1,1,1,1,1,85.45,6227.5,2.8483333333333336,0,0,0,1,1,0,0,0,0,0.0
1,1,0,0,25,1,1,0,1,0,0,1,0,1,89.5,2196.15,2.9833333333333334,1,0,0,0,0,1,0,1,1,0.5666666666666668
0,0,1,0,30,1,1,0,1,0,1,1,0,1,94.1,2804.45,3.1366666666666663,1,0,0,0,1,0,0,1,0,0.34
0,1,1,0,71,1,0,1,1,1,1,1,0,1,99.4,7168.25,3.313333333333333,1,0,0,1,0,1,0,0,0,0.06
0,0,1,1,64,1,1,1,0,0,1,1,1,1,104.4,6721.6,3.48,1,0,1,0,0,0,0,0,0,0.1375
1,0,1,1,9,1,1,0,1,1,0,1,1,1,102.6,897.75,3.42,1,0,0,0,1,0,0,0,1,0.7
1,0,0,0,35,1,1,1,0,1,0,0,0,1,59.6,2094.9,1.9866666666666668,0,0,0,0,0,1,0,0,0,0.35
0,0,1,0,71,1,1,1,1,1,1,1,1,0,85.75,6223.8,2.8583333333333334,0,0,0,1,1,0,0,0,0,0.0
1,0,0,0,19,1,0,0,0,1,1,1,0,0,89.95,1682.4,2.998333333333333,1,0,0,0,0,0,1,0,0,0.27
1,1,0,0,3,1,1,0,0,0,0,1,1,1,94.85,335.75,3.161666666666666,1,0,0,0,0,1,0,0,1,0.82
0,0,1,1,9,1,0,0,0,0,1,0,0,1,75.85,647.5,2.5283333333333333,1,0,0,0,0,1,0,0,1,0.62
1,1,0,0,5,1,1,0,1,0,0,0,1,1,89.8,502.6,2.993333333333333,1,0,0,0,0,1,0,1,1,0.68
0,1,1,0,2,1,0,0,0,0,0,0,0,1,69.3,153.8,2.31,1,0,0,0,0,1,0,0,0,0.39
0,0,1,1,63,1,0,0,0,0,0,0,0,0,19.35,1263.85,0.645,0,1,0,1,0,1,0,0,0,0.0
1,0,0,0,7,1,1,0,0,0,0,0,0,0,73.6,520.0,2.453333333333333,1,0,0,0,0,1,0,1,0,0.3
1,0,0,1,15,1,1,0,1,0,0,1,0,1,91.0,1430.05,3.033333333333333,1,0,0,0,0,1,0,0,1,0.6983333333333335
1,0,0,0,49,1,1,0,1,0,1,1,1,1,106.65,5168.1,3.555,1,0,1,0,0,0,0,0,0,0.235
0,0,1,1,67,0,0,1,1,1,1,1,0,0,54.2,3623.95,1.8066666666666669,0,0,0,1,1,0,0,0,0,0.05
1,0,1,0,49,0,0,0,1,0,0,1,1,0,49.65,2409.9,1.655,0,0,0,1,1,0,0,0,0,0.08
1,0,1,0,64,1,1,0,1,0,1,1,1,1,105.25,6823.4,3.5083333333333333,1,0,0,1,0,1,0,0,0,0.16
0,0,1,1,23,1,1,0,0,0,0,1,0,1,83.75,1849.95,2.7916666666666665,1,0,0,0,0,1,0,0,1,0.57
0,0,1,1,10,1,0,0,0,1,1,0,0,0,55.2,528.35,1.84,0,0,0,0,1,0,0,1,0,0.115
0,0,0,0,1,1,0,0,1,0,0,0,0,1,74.3,74.3,2.4766666666666666,1,0,0,0,1,0,0,1,1,0.72
1,0,0,0,2,1,1,0,0,0,0,0,0,1,76.5,162.45,2.55,1,0,0,0,0,1,0,1,1,0.85
1,0,0,0,31,1,1,0,1,0,0,0,0,1,80.45,2429.1,2.681666666666666,1,0,0,0,0,1,0,0,0,0.4666666666666666
1,0,1,1,45,1,0,1,1,1,1,1,1,1,84.35,3858.05,2.8116666666666665,0,0,0,1,0,0,1,0,0,0.01
1,0,0,0,1,1,0,0,0,0,0,0,0,0,70.4,70.4,2.3466666666666667,1,0,0,0,0,1,0,1,1,0.81
1,0,1,0,67,1,1,0,1,1,0,0,1,1,93.15,6368.2,3.105,1,0,0,1,0,1,0,0,0,0.15
0,0,1,1,12,1,1,0,1,1,0,0,0,1,84.5,916.9,2.816666666666667,1,0,0,0,0,1,0,1,1,0.7166666666666666
1,1,1,0,16,1,1,0,0,1,0,1,1,1,98.75,1587.55,3.2916666666666665,1,0,0,0,0,1,0,1,1,0.7033333333333335
1,0,0,0,24,1,0,1,0,0,0,0,0,1,51.15,1275.7,1.7049999999999998,0,0,0,0,0,1,0,0,1,0.7
1,0,0,1,2,1,0,0,0,0,0,0,0,0,19.25,48.35,0.6416666666666667,0,1,0,0,0,0,1,0,0,0.02
1,0,0,0,11,1,0,0,0,0,1,0,0,1,73.85,926.25,2.4616666666666664,1,0,0,0,0,1,0,1,0,0.46
0,0,1,1,65,1,1,0,0,0,0,0,0,0,26.0,1654.85,0.8666666666666667,0,1,0,1,1,0,0,0,0,0.0
0,0,0,1,4,1,0,0,0,0,0,0,0,1,20.4,84.75,0.6799999999999999,0,1,1,0,0,0,1,0,0,0.04
0,1,0,0,1,1,1,0,0,0,0,0,0,1,74.45,74.45,2.481666666666667,1,0,0,0,0,0,1,1,1,0.68
1,0,0,1,13,1,0,0,0,0,0,1,0,1,78.3,1033.95,2.61,1,0,0,0,1,0,0,0,1,0.62
0,0,0,0,54,1,1,1,0,1,0,1,1,1,103.95,5639.05,3.4650000000000003,1,0,1,0,0,0,0,1,1,0.57
0,0,0,0,5,1,1,0,0,0,0,1,0,1,84.0,424.75,2.8,1,0,0,0,0,1,0,0,1,0.85
1,0,0,0,2,1,0,0,0,0,0,1,0,1,80.25,144.55,2.675,1,0,0,0,0,1,0,1,1,0.84
0,0,1,1,4,1,0,0,0,0,0,0,0,1,19.95,82.9,0.6649999999999999,0,1,0,0,0,1,0,0,0,0.38
1,0,0,0,44,1,0,1,1,1,0,1,1,1,106.05,4510.8,3.535,1,0,1,0,0,1,0,0,0,0.28800000000000003
1,0,1,1,17,1,0,1,0,1,0,1,0,1,89.4,1539.45,2.98,1,0,0,0,0,1,0,1,0,0.3758333333333333
0,0,1,0,48,1,0,0,1,1,0,1,1,1,97.05,4692.95,3.235,1,0,1,0,0,1,0,0,0,0.26
0,0,0,1,15,1,0,0,0,0,0,0,0,0,19.65,270.6,0.6549999999999999,0,1,1,0,0,0,1,0,0,0.03
0,1,0,0,8,1,0,0,0,1,0,1,1,1,92.1,729.95,3.07,1,0,0,0,0,1,0,1,1,0.674
1,0,1,1,44,0,0,0,0,1,1,1,1,1,54.3,2317.1,1.81,0,0,1,0,0,1,0,0,0,0.06
1,1,0,0,65,1,1,1,0,1,1,1,1,1,109.05,7108.2,3.635,1,0,0,1,0,1,0,0,0,0.24
0,0,0,0,7,1,0,0,0,0,0,1,0,1,79.0,522.95,2.6333333333333333,1,0,0,0,0,1,0,1,1,0.83
0,0,1,0,42,0,0,0,1,0,1,0,0,0,33.55,1445.3,1.1183333333333332,0,0,1,0,0,0,1,1,0,0.22
1,0,1,1,24,1,0,0,0,0,0,0,0,0,20.25,439.75,0.675,0,1,1,0,0,0,1,0,0,0.0
0,1,1,0,3,1,0,0,0,0,0,1,0,1,80.4,224.05,2.68,1,0,0,0,0,1,0,1,0,0.16
1,0,0,0,10,1,0,0,0,0,0,0,0,1,19.85,193.05,0.6616666666666667,0,1,0,0,0,0,1,0,0,0.08
1,0,0,0,22,1,1,0,0,0,0,1,1,1,94.65,2104.55,3.155,1,0,0,0,1,0,0,1,1,0.69
0,0,1,1,14,1,0,0,0,0,0,0,0,1,19.5,272.0,0.65,0,1,1,0,0,0,1,0,0,0.17
1,1,0,0,62,1,1,0,1,1,1,1,1,1,110.75,7053.35,3.691666666666667,1,0,1,0,0,0,0,0,0,0.265
0,0,1,0,8,1,0,1,0,0,1,0,1,0,65.5,564.35,2.183333333333333,0,0,0,1,0,0,1,0,0,0.09
1,0,0,1,62,1,1,0,0,0,0,0,0,1,24.4,1413.0,0.8133333333333332,0,1,0,1,0,0,1,0,0,0.01
1,1,1,0,1,1,0,0,0,0,0,0,0,1,70.3,70.3,2.3433333333333333,1,0,0,0,0,1,0,1,1,0.77
1,1,1,1,43,1,1,0,1,1,1,1,1,1,110.75,4687.9,3.691666666666667,1,0,0,0,0,0,0,1,0,0.37
0,0,0,0,21,1,0,0,1,0,1,1,1,1,99.15,1956.4,3.305,1,0,0,0,0,0,0,0,1,0.535
1,0,1,1,53,1,0,0,0,0,0,0,0,0,20.2,1068.15,0.6733333333333333,0,1,1,0,1,0,0,0,0,0.01
0,0,0,0,36,0,0,0,1,0,1,0,0,1,34.85,1267.2,1.1616666666666666,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,42,1,1,1,1,1,0,0,1,1,99.0,4298.45,3.3,1,0,1,0,0,1,0,0,0,0.2
0,0,1,1,71,1,0,0,0,0,0,0,0,0,20.5,1500.95,0.6833333333333333,0,1,0,1,0,0,0,0,0,0.0
1,0,0,0,1,1,0,0,1,0,0,0,0,1,74.35,74.35,2.478333333333333,1,0,0,0,0,1,0,1,1,0.64
1,0,1,0,31,1,1,0,0,0,0,1,0,1,59.05,1882.8,1.9683333333333333,0,0,0,0,1,0,0,0,0,0.18
0,0,1,1,32,1,1,0,1,0,0,1,1,1,98.85,3089.6,3.295,1,0,0,0,0,1,0,0,1,0.6
1,0,0,0,53,1,0,0,0,1,0,0,1,1,61.1,3357.9,2.036666666666666,0,0,1,0,0,1,0,0,0,0.17
1,0,0,0,3,1,1,0,1,1,0,1,1,0,107.95,313.6,3.5983333333333336,1,0,0,0,0,0,1,0,1,0.67
1,0,0,0,33,1,1,0,1,0,0,0,0,1,54.65,1665.2,1.8216666666666663,0,0,0,0,0,0,0,0,0,0.32
0,0,1,1,70,1,1,1,1,1,1,1,1,1,113.05,7869.05,3.768333333333333,1,0,0,1,1,0,0,0,0,0.18
0,0,1,0,17,1,1,0,0,0,0,1,1,0,92.6,1579.7,3.0866666666666664,1,0,0,0,0,1,0,0,1,0.61
0,0,1,1,17,1,1,0,0,1,1,0,0,1,61.95,1070.7,2.065,0,0,1,0,0,0,1,0,0,0.17
0,0,0,0,1,1,0,0,1,0,0,1,0,0,84.3,84.3,2.81,1,0,0,0,0,1,0,1,1,0.8
0,0,1,1,23,1,0,1,1,1,1,0,0,1,66.25,1533.8,2.208333333333333,0,0,1,0,0,0,1,0,0,0.21
1,0,1,1,12,1,0,0,0,0,0,0,0,1,19.2,239.0,0.64,0,1,0,0,0,1,0,0,0,0.15
1,0,0,0,9,1,0,0,0,0,0,0,0,0,44.95,431.0,1.4983333333333335,0,0,0,0,0,0,1,1,0,0.3085
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.5,19.5,0.65,0,1,0,0,0,0,1,1,0,0.373
0,0,1,0,4,1,0,1,1,0,0,0,0,0,54.7,235.05,1.8233333333333333,0,0,0,0,0,0,1,0,0,0.22
0,0,1,0,52,1,1,0,1,1,0,1,1,1,105.05,5624.85,3.5016666666666665,1,0,0,0,0,1,0,1,1,0.7733333333333334
1,0,0,0,72,0,0,1,0,1,1,1,1,1,61.2,4390.25,2.04,0,0,0,1,1,0,0,0,0,0.0
1,0,0,0,26,1,0,0,0,0,1,1,0,0,59.45,1507.0,1.981666666666667,0,0,1,0,1,0,0,0,0,0.19
0,0,1,1,61,0,0,1,1,0,1,0,1,1,50.7,3088.75,1.6900000000000002,0,0,1,0,0,0,0,0,0,0.06
1,0,1,1,72,0,0,1,0,1,1,1,1,0,60.95,4549.05,2.0316666666666667,0,0,0,1,0,0,0,0,0,0.03
0,0,1,1,72,1,1,1,1,1,1,1,1,0,92.65,6733.0,3.0883333333333334,0,0,0,1,0,0,0,0,0,0.18
1,0,0,0,69,1,1,0,1,0,1,1,1,1,104.7,7220.35,3.49,1,0,1,0,0,0,0,1,0,0.255
0,0,1,1,36,0,0,1,0,1,1,0,0,0,40.65,1547.35,1.355,0,0,0,1,1,0,0,0,0,0.02
1,0,0,0,3,1,0,0,0,0,0,1,0,0,53.4,188.7,1.78,0,0,0,0,1,0,0,1,0,0.48
0,0,1,0,59,1,0,0,1,0,1,1,1,1,100.05,6034.85,3.335,1,0,0,1,0,0,1,0,0,0.16
1,1,1,0,7,1,0,0,0,0,0,1,1,1,89.0,605.45,2.966666666666667,1,0,0,0,0,1,0,0,1,0.925
0,0,1,0,57,1,1,0,1,1,1,1,0,0,74.6,4368.95,2.4866666666666664,0,0,1,0,0,0,0,0,0,0.09
1,0,1,0,10,1,0,0,0,0,0,1,0,1,79.95,857.2,2.665,1,0,0,0,0,1,0,1,1,0.91
1,0,1,1,56,1,1,0,0,0,0,0,0,1,24.45,1431.65,0.815,0,1,1,0,0,0,1,0,0,0.0
1,0,0,1,21,1,1,0,0,0,0,0,0,0,24.7,467.15,0.8233333333333334,0,1,0,0,0,0,1,0,0,0.0
1,1,1,0,43,1,1,0,1,0,0,1,1,1,101.0,4388.4,3.3666666666666667,1,0,0,0,0,1,0,1,1,0.78
0,0,1,1,71,1,1,1,0,1,1,0,1,0,100.45,7159.7,3.3483333333333336,1,0,0,1,0,1,0,0,0,0.04
1,0,1,1,72,1,1,0,0,0,0,0,0,0,25.0,1738.9,0.8333333333333334,0,1,0,1,0,0,0,0,0,0.0
1,0,0,0,63,1,1,1,0,1,1,0,1,1,71.9,4479.2,2.396666666666667,0,0,0,1,0,0,0,0,0,0.08
0,1,0,0,4,1,1,0,0,0,0,0,0,1,74.9,321.75,2.496666666666667,1,0,0,0,0,1,0,1,1,0.52
1,0,0,0,24,1,0,0,0,0,1,1,1,1,96.0,2122.45,3.2,1,0,0,0,0,1,0,1,0,0.355
1,0,0,0,5,1,0,0,0,0,0,0,0,1,19.25,86.05,0.6416666666666667,0,1,0,0,0,0,1,0,0,0.07
0,0,1,1,23,1,1,1,1,1,1,1,1,1,91.1,2198.3,3.036666666666666,0,0,0,1,1,0,0,0,0,0.04
1,0,1,0,50,1,1,0,1,0,0,1,1,1,98.25,4858.7,3.275,1,0,1,0,0,1,0,0,0,0.265
0,0,1,0,4,1,0,0,0,0,0,0,0,0,19.6,93.45,0.6533333333333334,0,1,0,0,0,0,1,0,0,0.18
0,0,0,0,72,1,1,1,1,1,1,1,1,0,115.05,8405.0,3.835,1,0,0,1,1,0,0,0,0,0.02
1,0,1,1,72,1,0,0,0,0,0,0,0,0,21.0,1493.75,0.7,0,1,0,1,0,0,0,0,0,0.0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,19.1,19.1,0.6366666666666667,0,1,0,0,0,0,1,1,0,0.25
1,0,0,1,48,1,1,1,1,1,0,0,0,1,64.4,3035.35,2.146666666666667,0,0,1,0,0,0,0,0,0,0.12
1,0,1,0,52,1,1,0,1,0,1,0,1,1,95.65,5088.4,3.188333333333333,1,0,0,0,1,0,0,0,0,0.23
0,0,1,0,19,1,1,0,1,0,0,0,1,1,89.1,1620.8,2.97,1,0,0,0,0,1,0,0,1,0.6083333333333333
1,0,1,0,69,1,1,0,1,0,1,1,0,1,92.45,6460.55,3.0816666666666666,1,0,0,1,0,0,1,0,0,0.20333333333333337
0,0,1,0,22,1,1,1,0,0,1,1,1,1,79.2,1742.75,2.64,0,0,0,0,0,1,0,1,0,0.33
1,0,1,1,12,1,0,0,0,0,0,1,0,1,56.3,628.65,1.8766666666666665,0,0,0,0,0,0,1,0,0,0.16
0,0,0,0,16,1,1,0,1,1,0,0,1,1,95.6,1555.65,3.1866666666666665,1,0,0,0,1,0,0,1,1,0.6
0,0,1,0,71,1,1,1,1,1,1,1,1,0,93.2,6506.15,3.106666666666667,0,0,0,1,1,0,0,0,0,0.15
0,0,1,0,61,1,0,1,1,0,1,0,1,0,93.7,5860.7,3.123333333333333,1,0,1,0,0,0,0,0,0,0.215
0,0,0,0,11,1,1,0,0,0,0,0,0,0,75.25,888.65,2.5083333333333333,1,0,0,0,0,1,0,0,1,0.66
1,0,1,1,63,1,1,1,0,1,1,0,1,0,75.7,4676.7,2.523333333333333,0,0,0,1,0,0,1,0,0,0.07
1,0,1,1,10,1,0,0,0,0,0,0,0,0,20.45,242.4,0.6816666666666666,0,1,1,0,0,0,1,0,0,0.02
1,0,0,0,40,1,1,0,0,0,0,0,0,1,24.6,973.95,0.8200000000000001,0,1,0,1,0,0,1,0,0,0.0
0,0,1,1,71,1,1,1,1,1,0,1,0,1,99.0,7061.65,3.3,1,0,0,1,1,0,0,0,0,0.04
1,0,0,1,27,1,0,0,0,0,0,0,0,0,19.15,537.35,0.6383333333333333,0,1,0,0,0,0,1,0,0,0.06
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.95,20.95,0.6983333333333334,0,1,0,0,0,0,1,1,1,0.81
0,0,1,1,67,1,1,1,0,0,1,1,1,0,106.7,7009.5,3.556666666666666,1,0,0,1,1,0,0,0,0,0.35
1,0,0,0,24,1,0,0,0,1,0,0,0,1,49.7,1167.8,1.6566666666666667,0,0,0,0,0,0,1,0,0,0.242
1,0,1,0,58,1,0,1,1,1,0,0,0,0,60.3,3563.8,2.01,0,0,1,0,1,0,0,1,0,0.04
0,1,0,0,6,1,0,0,0,1,0,0,0,0,74.4,434.1,2.48,1,0,0,0,0,1,0,1,0,0.44
0,0,0,0,52,1,1,0,1,0,0,0,0,1,80.2,4297.6,2.6733333333333333,1,0,1,0,0,0,1,0,0,0.26
0,0,1,1,53,1,0,0,0,0,0,0,0,0,19.55,1007.9,0.6516666666666667,0,1,1,0,0,0,0,0,0,0.07
1,0,0,0,2,1,0,0,0,0,0,0,1,1,80.95,171.15,2.6983333333333333,1,0,0,0,0,1,0,1,1,0.98
0,1,0,0,20,1,1,0,1,1,0,0,1,1,94.1,1782.4,3.1366666666666663,1,0,0,0,0,1,0,0,1,0.72
1,0,0,0,54,1,1,0,0,1,0,0,1,0,89.4,4869.5,2.98,1,0,0,0,1,0,0,0,1,0.52
0,0,0,0,4,1,1,0,0,0,1,1,1,1,100.85,399.25,3.3616666666666664,1,0,0,0,0,0,1,0,1,0.82
0,0,1,1,60,1,1,1,1,1,1,1,1,0,115.25,6758.45,3.841666666666667,1,0,0,1,1,0,0,0,0,0.07
0,0,0,0,2,1,0,0,0,1,1,1,1,0,76.4,160.8,2.546666666666667,0,0,0,0,0,1,0,1,1,0.545
1,0,0,0,35,1,0,0,0,0,0,0,0,0,20.75,739.9,0.6916666666666667,0,1,0,0,0,0,0,0,0,0.08
1,0,0,0,9,1,0,0,0,0,0,0,0,1,19.9,164.6,0.6633333333333333,0,1,1,0,0,1,0,0,0,0.08
0,0,1,1,36,1,1,0,1,1,0,1,0,1,97.35,3457.9,3.245,1,0,0,0,0,0,0,1,0,0.39
0,0,1,0,68,1,1,1,1,1,1,0,0,0,70.9,4911.35,2.3633333333333337,0,0,0,1,1,0,0,0,0,0.09
1,0,1,1,38,1,0,0,0,0,0,0,0,0,19.6,717.3,0.6533333333333334,0,1,0,0,0,1,0,0,0,0.03
1,0,1,1,20,1,0,0,0,0,0,0,0,0,20.05,400.0,0.6683333333333333,0,1,0,1,0,0,1,0,0,0.0
0,0,0,0,22,1,1,0,0,0,0,1,0,1,84.15,1821.95,2.805,1,0,0,0,0,0,0,0,1,0.9
0,0,1,1,16,0,0,0,0,0,0,0,1,1,35.5,552.7,1.1833333333333331,0,0,0,0,1,0,0,0,0,0.175
0,0,0,0,13,1,0,0,1,1,0,0,0,1,79.25,1111.65,2.6416666666666666,1,0,0,0,0,1,0,1,1,0.85
0,0,0,0,1,1,0,0,0,0,0,0,0,1,70.1,70.1,2.3366666666666664,1,0,0,0,0,1,0,1,1,0.93
0,0,0,0,71,1,1,1,1,1,1,1,1,0,111.3,7985.9,3.71,1,0,0,1,0,0,1,0,0,0.05
